provider,model,type,scope,field,n,pass_rate,mean_abs_err,median_abs_err,mean_rel_err,p95_abs_err,mean_latency_s
openai,gpt-4.1,step_response,final,percent_overshoot,30,1.0,1.2133333333333338,0.8999999999999999,0.07554100854041472,2.6000000000000014,2.679464348157247
openai,gpt-4.1,step_response,final,settling_time_s,30,0.9,0.2053333333333334,0.1600000000000001,0.13917129096174138,0.6100000000000003,2.679464348157247
openai,gpt-4.1,step_response,final,steady_state,30,1.0,0.0,0.0,0.0,0.0,2.679464348157247
openai,gpt-4.1,stress_strain,checkpoint,cp_uts_strain,30,1.0,0.0008333333333333359,0.0,0.00694444444444447,0.007749999999999993,2.167244640986125
openai,gpt-4.1,stress_strain,checkpoint,cp_yield_strain,30,0.03333333333333333,0.005883333333333333,0.007875,3.442751322751323,0.00875,2.167244640986125
openai,gpt-4.1,stress_strain,final,fracture_strain,30,0.9333333333333333,0.0023333333333333335,0.0,0.014666666666666668,0.020999999999999946,2.167244640986125
openai,gpt-4.1,stress_strain,final,uts_mpa,30,1.0,0.0,0.0,0.0,0.0,2.167244640986125
openai,gpt-4.1,stress_strain,final,yield_strength_mpa,30,1.0,0.0,0.0,0.0,0.0,2.167244640986125
openai,gpt-4.1,time_waveform,checkpoint,cp_duty,11,0.18181818181818182,0.18181818181818182,0.25,0.336969696969697,0.25,2.170007814060558
openai,gpt-4.1,time_waveform,checkpoint,cp_period_s,30,0.7666666666666667,0.019153333333333335,0.0007499999999999998,0.25477777777777777,0.13249999999999956,2.188316289583842
openai,gpt-4.1,time_waveform,checkpoint,cp_vmax_v,30,1.0,0.0,0.0,0.0,0.0,2.188316289583842
openai,gpt-4.1,time_waveform,checkpoint,cp_vmin_v,30,1.0,0.0,0.0,0.0,0.0,2.188316289583842
openai,gpt-4.1,time_waveform,final,frequency_hz,30,0.4666666666666667,6.4,2.0,0.15244444444444444,23.64999999999999,2.188316289583842
openai,gpt-4.1,time_waveform,final,vpp_v,30,1.0,0.0,0.0,0.0,0.0,2.188316289583842
openai,gpt-4.1,torque_speed,checkpoint,cp_torque_at_speed_q_nm,30,1.0,0.06176046176046172,0.028968253968253865,0.049297746169174726,0.2122222222222222,1.7566361745198569
openai,gpt-4.1,torque_speed,final,no_load_speed_rpm,30,1.0,0.0,0.0,0.0,0.0,1.7566361745198569
openai,gpt-4.1,torque_speed,final,stall_torque_nm,30,1.0,0.0,0.0,0.0,0.0,1.7566361745198569
openai,gpt-4.1,transfer_characteristic,checkpoint,cp_vin_at_saturation,30,0.7333333333333333,0.09366666666666666,0.0,0.0660182778832742,0.33000000000000007,1.5367532650629678
openai,gpt-4.1,transfer_characteristic,final,saturation_v,30,1.0,0.0,0.0,0.0,0.0,1.5367532650629678
openai,gpt-4.1,transfer_characteristic,final,small_signal_gain,30,0.5333333333333333,0.5663333333333334,0.0,0.12766666666666668,2.549999999999997,1.5367532650629678
