provider,model,type,scope,field,n,pass_rate,mean_abs_err,median_abs_err,mean_rel_err,p95_abs_err,mean_latency_s
openai,gpt-4o,bandpass_response,checkpoint,cp_f1_3db_hz,30,0.06666666666666667,166.61333333333332,72.0,0.7471806524851805,552.4299999999998,3.551950979232788
openai,gpt-4o,bandpass_response,checkpoint,cp_f2_3db_hz,30,0.03333333333333333,262.6166666666667,108.1,0.7896633679064806,736.2549999999998,3.551950979232788
openai,gpt-4o,bandpass_response,checkpoint,cp_q_factor,30,0.1,2.947966666666667,2.665,0.5535808333333333,7.274999999999999,3.551950979232788
openai,gpt-4o,bandpass_response,final,bandwidth_hz,30,0.16666666666666666,112.92,26.65,1.706754090463577,460.95999999999975,3.551950979232788
openai,gpt-4o,bandpass_response,final,resonance_hz,30,0.06666666666666667,209.73,74.5,0.7749373062151682,586.4699999999999,3.551950979232788
openai,gpt-4o,bode_magnitude,checkpoint,cp_mag_at_fc_db,30,1.0,0.0,0.0,0.0,0.0,2.2970487515131635
openai,gpt-4o,bode_magnitude,checkpoint,cp_slope_db_per_decade,30,1.0,0.0,0.0,0.0,0.0,2.2970487515131635
openai,gpt-4o,bode_magnitude,final,cutoff_hz,30,0.3333333333333333,133.76666666666668,31.5,0.7253333333333333,664.9999999999991,2.2970487515131635
openai,gpt-4o,bode_magnitude,final,dc_gain_db,30,1.0,0.0,0.0,0.0,0.0,2.2970487515131635
openai,gpt-4o,bode_phase,checkpoint,cp_phase_deg_at_fc,30,1.0,0.0,0.0,0.0,0.0,2.0223615884780886
openai,gpt-4o,bode_phase,final,cutoff_hz,30,0.36666666666666664,141.16666666666666,10.0,0.8033333333333333,500.0,2.0223615884780886
openai,gpt-4o,bode_phase,final,phase_deg_at_fq,30,0.23333333333333334,14.766666666666667,15.0,0.5794444444444444,30.0,2.0223615884780886
openai,gpt-4o,fft_spectrum,checkpoint,cp_peak_ratio,30,0.0,3.853555555555556,2.0,1.1167777777777776,16.099999999999937,2.178701376914978
openai,gpt-4o,fft_spectrum,final,dominant_frequency_hz,30,0.2,38.5,25.0,0.5905555555555556,90.99999999999994,2.178701376914978
openai,gpt-4o,fft_spectrum,final,secondary_frequency_hz,30,0.3,47.333333333333336,20.0,0.22546296296296295,154.99999999999972,2.178701376914978
openai,gpt-4o,iv_diode,final,target_current_a,30,1.0,0.0,0.0,0.0,0.0,1.867335271835327
openai,gpt-4o,iv_diode,final,turn_on_voltage_v_at_target_i,30,0.5,0.08899999999999997,0.09000000000000002,0.15209734709734704,0.1499999999999999,1.867335271835327
openai,gpt-4o,iv_resistor,checkpoint,cp_slope_ohm,30,1.0,1.0,0.0,0.0033333333333333335,0.0,1.8111405928929647
openai,gpt-4o,iv_resistor,final,resistance_ohm,30,0.9666666666666667,1.0,0.0,0.0033333333333333335,0.0,1.8111405928929647
openai,gpt-4o,pole_zero,final,pole_imag,30,0.6,0.65,0.0,0.4222222222222222,3.0,2.0123188734054565
openai,gpt-4o,pole_zero,final,pole_real,30,0.3,1.2666666666666666,1.0,0.5355555555555556,3.2749999999999986,2.0123188734054565
openai,gpt-4o,pole_zero,final,zero_imag,30,0.6333333333333333,0.5,0.0,0.28888888888888886,2.549999999999997,2.0123188734054565
openai,gpt-4o,pole_zero,final,zero_real,30,0.36666666666666664,1.1166666666666667,1.0,0.6425,4.374999999999993,2.0123188734054565
openai,gpt-4o,pump_curve,checkpoint,cp_qmax_m3h,30,1.0,1.2132034355964263,0.9644660940672622,0.022988831755847563,2.9053390593273747,2.4791086673736573
openai,gpt-4o,pump_curve,checkpoint,cp_shutoff_head_m,30,0.9333333333333333,0.7333333333333333,0.0,0.010564102564102564,4.099999999999994,2.4791086673736573
openai,gpt-4o,pump_curve,final,head_at_qop_m,30,1.0,0.9233333333333341,0.6000000000000014,0.018119193282911745,2.3199999999999994,2.4791086673736573
openai,gpt-4o,pump_curve,final,q_at_half_head_m3h,30,0.03333333333333333,18.816666666666666,17.25,0.49144429644429644,32.29999999999998,2.4791086673736573
openai,gpt-4o,sn_curve,checkpoint,cp_stress_at_1e3_mpa,30,1.0,1.0,0.0,0.0018181818181818182,0.0,2.1300880829493205
openai,gpt-4o,sn_curve,final,endurance_limit_mpa,30,0.7333333333333333,25.833333333333332,25.0,0.10725589225589226,50.0,2.1300880829493205
openai,gpt-4o,sn_curve,final,stress_at_1e5_mpa,30,0.4,41.86666666666667,39.0,0.13294058067833078,88.04999999999997,2.1300880829493205
openai,gpt-4o,spectrogram,checkpoint,cp_duration_s,30,0.3333333333333333,0.7722222222222223,0.17500000000000004,0.38749999999999996,1.815,2.2146334568659465
openai,gpt-4o,spectrogram,final,f1_hz,30,0.23333333333333334,50.0,50.0,0.42972222222222217,100.0,2.2146334568659465
openai,gpt-4o,spectrogram,final,f2_hz,30,0.1,97.66666666666667,70.0,1.225,318.4999999999998,2.2146334568659465
openai,gpt-4o,spectrogram,final,switch_time_s,30,1.0,0.010000000000000009,0.0,0.012500000000000011,0.050000000000000044,2.2146334568659465
openai,gpt-4o,step_response,checkpoint,cp_band_lower,30,1.0,0.0,0.0,0.0,0.0,3.074821615219116
openai,gpt-4o,step_response,checkpoint,cp_band_upper,30,1.0,0.0,0.0,0.0,0.0,3.074821615219116
openai,gpt-4o,step_response,checkpoint,cp_peak_time_s,30,0.7666666666666667,0.10533333333333333,0.07499999999999998,0.18208354714523506,0.23299999999999987,3.074821615219116
openai,gpt-4o,step_response,checkpoint,cp_peak_value,30,1.0,0.03433333333333334,0.030000000000000027,0.026461556245397182,0.07000000000000006,3.074821615219116
