provider,model,type,scope,field,n,pass_rate,mean_abs_err,median_abs_err,mean_rel_err,p95_abs_err,mean_latency_s
openai,gpt-4.1,stress_strain,final,yield_strength_mpa,30,1.0,0.0,0.0,0.0,0.0,1.7154977242151896
openai,gpt-4.1,time_waveform,checkpoint,cp_duty,11,0.09090909090909091,0.20363636363636362,0.25,0.4242424242424242,0.25,1.7990049882368608
openai,gpt-4.1,time_waveform,checkpoint,cp_period_s,30,0.8,0.018423333333333312,0.00084999999999995,0.21302777777777776,0.13249999999999956,1.7211067120234171
openai,gpt-4.1,time_waveform,checkpoint,cp_vmax_v,30,1.0,0.0,0.0,0.0,0.0,1.7211067120234171
openai,gpt-4.1,time_waveform,checkpoint,cp_vmin_v,30,1.0,0.0,0.0,0.0,0.0,1.7211067120234171
openai,gpt-4.1,time_waveform,final,frequency_hz,30,0.5,6.133333333333334,1.5,0.15875,21.099999999999994,1.7211067120234171
openai,gpt-4.1,time_waveform,final,vpp_v,30,1.0,0.0,0.0,0.0,0.0,1.7211067120234171
openai,gpt-4.1,torque_speed,checkpoint,cp_torque_at_speed_q_nm,30,1.0,0.061760461760461696,0.028968253968253848,0.05004269566412419,0.21222222222222215,1.4227749586105347
openai,gpt-4.1,torque_speed,final,no_load_speed_rpm,30,1.0,0.0,0.0,0.0,0.0,1.4227749586105347
openai,gpt-4.1,torque_speed,final,stall_torque_nm,30,1.0,0.0,0.0,0.0,0.0,1.4227749586105347
openai,gpt-4.1,transfer_characteristic,checkpoint,cp_vin_at_saturation,30,0.8,0.092,0.0,0.05268494454994085,0.33,1.5117753187815348
openai,gpt-4.1,transfer_characteristic,final,saturation_v,30,1.0,0.0,0.0,0.0,0.0,1.5117753187815348
openai,gpt-4.1,transfer_characteristic,final,small_signal_gain,30,0.5666666666666667,0.5164666666666666,0.0,0.11271111111111111,2.549999999999997,1.5117753187815348
