provider,model,type,scope,field,n,pass_rate,mean_abs_err,median_abs_err,mean_rel_err,p95_abs_err,mean_latency_s
gemini,gemini-2.5-pro,stress_strain,checkpoint,cp_uts_strain,30,1.0,0.001166666666666662,0.0,0.011388888888888905,0.005,19.950953571001687
gemini,gemini-2.5-pro,stress_strain,checkpoint,cp_yield_strain,30,0.16666666666666666,0.00163333333333333,0.0015,0.9585185185185185,0.00325,19.950953571001687
gemini,gemini-2.5-pro,stress_strain,final,fracture_strain,30,0.9666666666666667,0.002586206896551717,0.0,0.013908045977011483,0.015999999999999917,19.950953571001687
gemini,gemini-2.5-pro,stress_strain,final,uts_mpa,30,1.0,1.1666666666666667,0.0,0.0026507936507936436,7.749999999999986,19.950953571001687
gemini,gemini-2.5-pro,stress_strain,final,yield_strength_mpa,30,1.0,0.16666666666666666,0.0,0.0006666666666666666,0.0,19.950953571001687
gemini,gemini-2.5-pro,time_waveform,checkpoint,cp_duty,11,0.36363636363636365,0.11199999999999999,0.14500000000000002,0.1836363636363636,0.25,20.413771499286998
gemini,gemini-2.5-pro,time_waveform,checkpoint,cp_period_s,30,1.0,0.0005499999999999967,0.0,0.033472222222222216,0.003649999999999992,15.941538532574972
gemini,gemini-2.5-pro,time_waveform,checkpoint,cp_vmax_v,30,1.0,0.0,0.0,0.0,0.0,15.941538532574972
gemini,gemini-2.5-pro,time_waveform,checkpoint,cp_vmin_v,30,1.0,0.0,0.0,0.0,0.0,15.941538532574972
gemini,gemini-2.5-pro,time_waveform,final,frequency_hz,30,0.7333333333333333,3.018555555555556,0.0,0.04228425925925926,16.999999999999986,15.941538532574972
gemini,gemini-2.5-pro,time_waveform,final,vpp_v,30,1.0,0.0,0.0,0.0,0.0,15.941538532574972
gemini,gemini-2.5-pro,torque_speed,checkpoint,cp_torque_at_speed_q_nm,30,1.0,0.021093795093795165,2.220446049250313e-16,0.010757156600013749,0.10766666666666673,24.327273337046304
gemini,gemini-2.5-pro,torque_speed,final,no_load_speed_rpm,30,1.0,11.1,0.0,0.006320105820105807,50.0,24.327273337046304
gemini,gemini-2.5-pro,torque_speed,final,stall_torque_nm,30,1.0,0.0,0.0,0.0,0.0,24.327273337046304
gemini,gemini-2.5-pro,transfer_characteristic,checkpoint,cp_vin_at_saturation,30,0.8666666666666667,0.06533333333333333,0.0,0.04308671563463714,0.33,14.759781098365783
gemini,gemini-2.5-pro,transfer_characteristic,final,saturation_v,30,1.0,0.0,0.0,0.0,0.0,14.759781098365783
gemini,gemini-2.5-pro,transfer_characteristic,final,small_signal_gain,30,0.7666666666666667,0.1430666666666667,0.0,0.03884444444444444,0.4248499999999996,14.759781098365783
